index,Area,Branch,Address,lat,lng
19,노원구,월계이마트점,"서울 노원구 마들로3길 15 (월계동, 월계이마트)",37.62644,127.0619091
20,노원구,월계인덕점,서울 노원구 광운로22길 39 (월계동),37.6285729,127.0592566
21,노원구,월계초교점,서울 노원구 월계동 845-5,37.6269412,127.0503463
22,노원구,은행사거리점,서울 노원구 중계로 201 (중계동),37.6504368,127.0777536
23,노원구,중계롯데우성점,서울 노원구 노원로22길 70 (중계동),37.6475922,127.0726622
24,노원구,중계본동점,서울 노원구 중계로14바길 2 (중계동),37.6498409,127.0825681
25,노원구,중계브라운스톤점,"서울 노원구 동일로203가길 29 (중계동, 브라운스톤중계)",37.6400147,127.0642892
26,노원구,중계점,서울 노원구 동일로204가길 34 (중계동),37.6406859,127.0681273
27,노원구,중계중앙점,서울 노원구 덕릉로73길 18 (중계동),37.6521367,127.0723076
28,노원구,태릉입구역점,"서울 노원구 공릉로 105 (공릉동, 성종빌딩)",37.6195756,127.077871
29,노원구,하계온천점,서울 노원구 노원로 257 (하계동),37.637576,127.0725939
30,노원구,하계을지점,서울 노원구 공릉로 326 (하계동),37.6358505,127.0711596
0,도봉구,덕성여대점,서울 도봉구 삼양로 542 (쌍문동),37.6515523,127.0129588
1,도봉구,도봉구청점,"서울 도봉구 도봉로150길 43 (방학동, ESA 아파트)",37.6663859,127.0455878
2,도봉구,도봉보건소사거리점,서울 도봉구 해등로 157 (쌍문동),37.6567466,127.0388047
3,도봉구,도봉산점,서울 도봉구 도봉산길 18 (도봉동),37.6879391,127.0336271
4,도봉구,도봉역점,서울 도봉구 도봉로 823 (도봉동),37.6778789,127.0447434
5,도봉구,도봉중앙점,서울 도봉구 도봉로181길 18 (도봉동),37.6842049,127.0448504
6,도봉구,방학사거리점,서울 도봉구 도봉로 677 (방학동),37.6625819,127.0410405
7,도봉구,방학역점,서울 도봉구 도봉로153길 15 (방학동),37.669757,127.0425203
8,도봉구,방학점,서울 도봉구 방학로 171 (방학동),37.6621271,127.0332303
9,도봉구,방학중앙점,서울 도봉구 도당로13길 22 (방학동),37.6657273,127.0352862
10,도봉구,선덕고사거리점,"서울 도봉구 해등로 255 (쌍문동, 에벤에셀아파트)",37.6573275,127.0282084
11,도봉구,솔밭공원역점,"서울 도봉구 삼양로 594 (쌍문동, 주함해븐빌)",37.6562302,127.0135377
